order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_rate,gross_revenue,discount_amount,net_revenue,total_cost,profit
ITEM-544617,ORD-2026-125279,PROD-1177,1,85.0,24.0,0.25,85.0,21.25,63.75,24.0,39.75
ITEM-544618,ORD-2026-125280,PROD-1031,1,1399.0,680.0,0.05,1399.0,69.95,1329.05,680.0,649.05
ITEM-544619,ORD-2026-125281,PROD-1445,1,22.0,6.0,0.0,22.0,0.0,22.0,6.0,16.0
ITEM-544620,ORD-2026-125281,PROD-1100,2,164.68,58.5,0.0,329.36,0.0,329.36,117.0,212.36
ITEM-544621,ORD-2026-125281,PROD-1255,1,55.0,15.0,0.0,55.0,0.0,55.0,15.0,40.0
ITEM-544622,ORD-2026-125282,PROD-1167,1,48.0,14.0,0.05,48.0,2.4,45.6,14.0,31.6
ITEM-544623,ORD-2026-125282,PROD-1137,2,45.0,14.0,0.1,90.0,9.0,81.0,28.0,53.0
ITEM-544624,ORD-2026-125283,PROD-1246,1,160.0,48.0,0.1,160.0,16.0,144.0,48.0,96.0
ITEM-544625,ORD-2026-125284,PROD-1303,4,129.0,40.0,0.0,516.0,0.0,516.0,160.0,356.0
ITEM-544626,ORD-2026-125285,PROD-1196,3,81.88,19.8,0.0,245.64,0.0,245.64,59.4,186.24
ITEM-544627,ORD-2026-125285,PROD-1153,2,99.0,38.0,0.0,198.0,0.0,198.0,76.0,122.0
ITEM-544628,ORD-2026-125285,PROD-1364,1,394.68,135.0,0.05,394.68,19.73,374.95,135.0,239.95
ITEM-544629,ORD-2026-125285,PROD-1425,1,48.0,12.0,0.1,48.0,4.8,43.2,12.0,31.2
ITEM-544630,ORD-2026-125286,PROD-1183,1,85.0,24.0,0.0,85.0,0.0,85.0,24.0,61.0
ITEM-544631,ORD-2026-125287,PROD-1256,1,77.0,21.75,0.05,77.0,3.85,73.15,21.75,51.4
ITEM-544632,ORD-2026-125288,PROD-1078,1,149.0,45.0,0.0,149.0,0.0,149.0,45.0,104.0
ITEM-544633,ORD-2026-125289,PROD-1499,3,140.42,40.25,0.0,421.26,0.0,421.26,120.75,300.51
ITEM-544634,ORD-2026-125289,PROD-1310,3,89.0,25.0,0.05,267.0,13.35,253.65,75.0,178.65
ITEM-544635,ORD-2026-125290,PROD-1151,1,49.0,16.0,0.0,49.0,0.0,49.0,16.0,33.0
ITEM-544636,ORD-2026-125290,PROD-1467,1,81.42,23.0,0.2,81.42,16.28,65.14,23.0,42.14
ITEM-544637,ORD-2026-125291,PROD-1471,4,69.0,20.0,0.0,276.0,0.0,276.0,80.0,196.0
ITEM-544638,ORD-2026-125292,PROD-1158,1,99.0,38.0,0.15,99.0,14.85,84.15,38.0,46.15
ITEM-544639,ORD-2026-125292,PROD-1540,1,431.48,144.0,0.2,431.48,86.3,345.18,144.0,201.18
ITEM-544640,ORD-2026-125292,PROD-1465,1,69.0,20.0,0.0,69.0,0.0,69.0,20.0,49.0
ITEM-544641,ORD-2026-125292,PROD-1427,1,56.64,13.8,0.05,56.64,2.83,53.81,13.8,40.01
ITEM-544642,ORD-2026-125292,PROD-1105,1,119.0,40.0,0.05,119.0,5.95,113.05,40.0,73.05
ITEM-544643,ORD-2026-125293,PROD-1052,1,505.08,234.0,0.25,505.08,126.27,378.81,234.0,144.81
ITEM-544644,ORD-2026-125294,PROD-1380,2,87.4,25.2,0.0,174.8,0.0,174.8,50.4,124.4
ITEM-544645,ORD-2026-125295,PROD-1413,1,75.0,24.0,0.05,75.0,3.75,71.25,24.0,47.25
ITEM-544646,ORD-2026-125295,PROD-1018,2,254.72,118.75,0.25,509.44,127.36,382.08,237.5,144.58
ITEM-544647,ORD-2026-125295,PROD-1530,1,25.6,6.25,0.1,25.6,2.56,23.04,6.25,16.79
ITEM-544648,ORD-2026-125295,PROD-1137,2,45.0,14.0,0.0,90.0,0.0,90.0,28.0,62.0
ITEM-544649,ORD-2026-125296,PROD-1202,1,69.12,15.0,0.05,69.12,3.46,65.66,15.0,50.66
ITEM-544650,ORD-2026-125297,PROD-1058,1,446.72,200.0,0.1,446.72,44.67,402.05,200.0,202.05
ITEM-544651,ORD-2026-125297,PROD-1528,1,58.8,17.4,0.0,58.8,0.0,58.8,17.4,41.4
ITEM-544652,ORD-2026-125297,PROD-1280,5,273.0,87.0,0.05,1365.0,68.25,1296.75,435.0,861.75
ITEM-544653,ORD-2026-125297,PROD-1092,1,302.68,126.0,0.05,302.68,15.13,287.55,126.0,161.55
ITEM-544654,ORD-2026-125298,PROD-1295,1,289.0,95.0,0.2,289.0,57.8,231.2,95.0,136.2
ITEM-544655,ORD-2026-125299,PROD-1395,1,116.82,39.1,0.1,116.82,11.68,105.14,39.1,66.04
ITEM-544656,ORD-2026-125299,PROD-1300,2,118.68,36.0,0.15,237.36,35.6,201.76,72.0,129.76
ITEM-544657,ORD-2026-125299,PROD-1264,2,161.0,50.75,0.0,322.0,0.0,322.0,101.5,220.5
ITEM-544658,ORD-2026-125299,PROD-1025,5,1399.0,680.0,0.1,6995.0,699.5,6295.5,3400.0,2895.5
ITEM-544659,ORD-2026-125300,PROD-1170,2,83.2,22.5,0.0,166.4,0.0,166.4,45.0,121.4
ITEM-544660,ORD-2026-125300,PROD-1221,1,129.0,38.0,0.0,129.0,0.0,129.0,38.0,91.0
ITEM-544661,ORD-2026-125300,PROD-1236,4,128.8,37.8,0.0,515.2,0.0,515.2,151.2,364.0
ITEM-544662,ORD-2026-125300,PROD-1389,1,39.0,12.0,0.2,39.0,7.8,31.2,12.0,19.2
ITEM-544663,ORD-2026-125301,PROD-1254,2,55.0,15.0,0.0,110.0,0.0,110.0,30.0,80.0
ITEM-544664,ORD-2026-125302,PROD-1334,1,79.0,22.0,0.1,79.0,7.9,71.1,22.0,49.1
ITEM-544665,ORD-2026-125303,PROD-1127,1,59.0,18.0,0.05,59.0,2.95,56.05,18.0,38.05
ITEM-544666,ORD-2026-125303,PROD-1195,2,105.02,25.3,0.1,210.04,21.0,189.04,50.6,138.44
ITEM-544667,ORD-2026-125304,PROD-1200,1,124.6,31.9,0.1,124.6,12.46,112.14,31.9,80.24
ITEM-544668,ORD-2026-125305,PROD-1374,3,99.0,32.0,0.0,297.0,0.0,297.0,96.0,201.0
ITEM-544669,ORD-2026-125305,PROD-1440,1,36.4,10.15,0.2,36.4,7.28,29.12,10.15,18.97
ITEM-544670,ORD-2026-125305,PROD-1535,1,20.0,5.0,0.0,20.0,0.0,20.0,5.0,15.0
ITEM-544671,ORD-2026-125306,PROD-1157,1,99.0,38.0,0.1,99.0,9.9,89.1,38.0,51.1
ITEM-544672,ORD-2026-125307,PROD-1116,2,173.88,63.0,0.0,347.76,0.0,347.76,126.0,221.76
ITEM-544673,ORD-2026-125308,PROD-1119,2,189.0,70.0,0.1,378.0,37.8,340.2,140.0,200.2
ITEM-544674,ORD-2026-125308,PROD-1426,1,61.44,15.0,0.2,61.44,12.29,49.15,15.0,34.15
ITEM-544675,ORD-2026-125309,PROD-1309,1,89.0,25.0,0.1,89.0,8.9,80.1,25.0,55.1
ITEM-544676,ORD-2026-125310,PROD-1385,1,39.0,12.0,0.0,39.0,0.0,39.0,12.0,27.0
ITEM-544677,ORD-2026-125311,PROD-1276,1,179.4,54.0,0.15,179.4,26.91,152.49,54.0,98.49
ITEM-544678,ORD-2026-125312,PROD-1165,1,48.0,14.0,0.15,48.0,7.2,40.8,14.0,26.8
ITEM-544679,ORD-2026-125313,PROD-1359,2,259.0,85.0,0.0,518.0,0.0,518.0,170.0,348.0
ITEM-544680,ORD-2026-125314,PROD-1008,1,1118.6,507.5,0.2,1118.6,223.72,894.88,507.5,387.38
ITEM-544681,ORD-2026-125315,PROD-1160,1,138.6,55.1,0.05,138.6,6.93,131.67,55.1,76.57
ITEM-544682,ORD-2026-125316,PROD-1016,1,1678.6,754.0,0.1,1678.6,167.86,1510.74,754.0,756.74
ITEM-544683,ORD-2026-125316,PROD-1447,2,22.0,6.0,0.0,44.0,0.0,44.0,12.0,32.0
ITEM-544684,ORD-2026-125317,PROD-1125,1,59.0,18.0,0.0,59.0,0.0,59.0,18.0,41.0
ITEM-544685,ORD-2026-125318,PROD-1403,2,29.5,9.2,0.1,59.0,5.9,53.1,18.4,34.7
ITEM-544686,ORD-2026-125318,PROD-1509,1,35.0,10.0,0.1,35.0,3.5,31.5,10.0,21.5
ITEM-544687,ORD-2026-125319,PROD-1303,1,129.0,40.0,0.15,129.0,19.35,109.65,40.0,69.65
ITEM-544688,ORD-2026-125319,PROD-1008,1,1118.6,507.5,0.2,1118.6,223.72,894.88,507.5,387.38
ITEM-544689,ORD-2026-125320,PROD-1459,3,34.22,10.35,0.1,102.66,10.27,92.39,31.05,61.34
ITEM-544690,ORD-2026-125320,PROD-1253,1,55.0,15.0,0.1,55.0,5.5,49.5,15.0,34.5
ITEM-544691,ORD-2026-125321,PROD-1539,1,553.42,184.0,0.0,553.42,0.0,553.42,184.0,369.42
ITEM-544692,ORD-2026-125321,PROD-1196,1,81.88,19.8,0.1,81.88,8.19,73.69,19.8,53.89
ITEM-544693,ORD-2026-125322,PROD-1056,1,768.6,377.0,0.05,768.6,38.43,730.17,377.0,353.17
ITEM-544694,ORD-2026-125322,PROD-1548,1,164.68,49.5,0.0,164.68,0.0,164.68,49.5,115.18
ITEM-544695,ORD-2026-125323,PROD-1237,3,140.0,42.0,0.0,420.0,0.0,420.0,126.0,294.0
ITEM-544696,ORD-2026-125324,PROD-1451,1,105.02,32.2,0.0,105.02,0.0,105.02,32.2,72.82
ITEM-544697,ORD-2026-125325,PROD-1350,3,449.0,160.0,0.0,1347.0,0.0,1347.0,480.0,867.0
ITEM-544698,ORD-2026-125326,PROD-1494,1,52.0,16.0,0.1,52.0,5.2,46.8,16.0,30.8
ITEM-544699,ORD-2026-125326,PROD-1280,1,273.0,87.0,0.0,273.0,0.0,273.0,87.0,186.0
ITEM-544700,ORD-2026-125326,PROD-1257,2,115.0,35.0,0.05,230.0,11.5,218.5,70.0,148.5
ITEM-544701,ORD-2026-125326,PROD-1378,1,121.6,35.0,0.05,121.6,6.08,115.52,35.0,80.52
ITEM-544702,ORD-2026-125326,PROD-1088,1,110.6,40.6,0.1,110.6,11.06,99.54,40.6,58.94
ITEM-544703,ORD-2026-125327,PROD-1497,1,119.0,35.0,0.15,119.0,17.85,101.15,35.0,66.15
ITEM-544704,ORD-2026-125328,PROD-1291,1,341.02,109.25,0.2,341.02,68.2,272.82,109.25,163.57
ITEM-544705,ORD-2026-125328,PROD-1202,2,69.12,15.0,0.0,138.24,0.0,138.24,30.0,108.24
ITEM-544706,ORD-2026-125329,PROD-1038,1,899.0,420.0,0.05,899.0,44.95,854.05,420.0,434.05
ITEM-544707,ORD-2026-125329,PROD-1225,5,120.0,32.0,0.15,600.0,90.0,510.0,160.0,350.0
ITEM-544708,ORD-2026-125330,PROD-1505,1,35.0,10.0,0.0,35.0,0.0,35.0,10.0,25.0
ITEM-544709,ORD-2026-125331,PROD-1484,1,72.68,19.8,0.05,72.68,3.63,69.05,19.8,49.25
ITEM-544710,ORD-2026-125332,PROD-1129,1,29.0,9.0,0.0,29.0,0.0,29.0,9.0,20.0
ITEM-544711,ORD-2026-125333,PROD-1508,1,32.2,9.0,0.0,32.2,0.0,32.2,9.0,23.2
ITEM-544712,ORD-2026-125333,PROD-1141,1,45.0,14.0,0.0,45.0,0.0,45.0,14.0,31.0
ITEM-544713,ORD-2026-125333,PROD-1245,3,160.0,48.0,0.1,480.0,48.0,432.0,144.0,288.0
ITEM-544714,ORD-2026-125333,PROD-1474,1,30.72,8.75,0.1,30.72,3.07,27.65,8.75,18.9
ITEM-544715,ORD-2026-125334,PROD-1197,1,89.0,22.0,0.1,89.0,8.9,80.1,22.0,58.1
ITEM-544716,ORD-2026-125335,PROD-1500,1,109.48,31.5,0.0,109.48,0.0,109.48,31.5,77.98
ITEM-544717,ORD-2026-125336,PROD-1067,3,270.22,97.75,0.05,810.66,40.53,770.13,293.25,476.88
ITEM-544718,ORD-2026-125336,PROD-1178,1,108.8,30.0,0.1,108.8,10.88,97.92,30.0,67.92
ITEM-544719,ORD-2026-125337,PROD-1172,2,59.8,16.2,0.0,119.6,0.0,119.6,32.4,87.2
ITEM-544720,ORD-2026-125337,PROD-1532,2,18.4,4.5,0.05,36.8,1.84,34.96,9.0,25.96
ITEM-544721,ORD-2026-125338,PROD-1225,1,120.0,32.0,0.0,120.0,0.0,120.0,32.0,88.0
ITEM-544722,ORD-2026-125338,PROD-1388,1,35.88,10.8,0.1,35.88,3.59,32.29,10.8,21.49
ITEM-544723,ORD-2026-125338,PROD-1386,1,49.92,15.0,0.05,49.92,2.5,47.42,15.0,32.42
ITEM-544724,ORD-2026-125338,PROD-1465,1,69.0,20.0,0.15,69.0,10.35,58.65,20.0,38.65
ITEM-544725,ORD-2026-125339,PROD-1527,1,42.0,12.0,0.25,42.0,10.5,31.5,12.0,19.5
ITEM-544726,ORD-2026-125340,PROD-1491,1,61.36,18.4,0.1,61.36,6.14,55.22,18.4,36.82
ITEM-544727,ORD-2026-125340,PROD-1118,2,189.0,70.0,0.15,378.0,56.7,321.3,140.0,181.3
ITEM-544728,ORD-2026-125340,PROD-1354,1,331.52,106.25,0.15,331.52,49.73,281.79,106.25,175.54
ITEM-544729,ORD-2026-125341,PROD-1009,2,1199.0,520.0,0.05,2398.0,119.9,2278.1,1040.0,1238.1
ITEM-544730,ORD-2026-125342,PROD-1069,1,229.0,85.0,0.0,229.0,0.0,229.0,85.0,144.0
ITEM-544731,ORD-2026-125342,PROD-1093,1,329.0,140.0,0.1,329.0,32.9,296.1,140.0,156.1
ITEM-544732,ORD-2026-125342,PROD-1508,3,32.2,9.0,0.0,96.6,0.0,96.6,27.0,69.6
ITEM-544733,ORD-2026-125343,PROD-1241,1,160.0,48.0,0.1,160.0,16.0,144.0,48.0,96.0
ITEM-544734,ORD-2026-125343,PROD-1104,4,250.6,94.25,0.0,1002.4,0.0,1002.4,377.0,625.4
ITEM-544735,ORD-2026-125343,PROD-1081,2,79.0,28.0,0.0,158.0,0.0,158.0,56.0,102.0
ITEM-544736,ORD-2026-125344,PROD-1358,1,259.0,85.0,0.0,259.0,0.0,259.0,85.0,174.0
ITEM-544737,ORD-2026-125344,PROD-1253,1,55.0,15.0,0.05,55.0,2.75,52.25,15.0,37.25
ITEM-544738,ORD-2026-125344,PROD-1039,4,899.0,420.0,0.0,3596.0,0.0,3596.0,1680.0,1916.0
ITEM-544739,ORD-2026-125345,PROD-1218,1,165.12,47.5,0.05,165.12,8.26,156.86,47.5,109.36
ITEM-544740,ORD-2026-125346,PROD-1048,1,2238.6,1131.0,0.25,2238.6,559.65,1678.95,1131.0,547.95
ITEM-544741,ORD-2026-125347,PROD-1261,1,115.0,35.0,0.05,115.0,5.75,109.25,35.0,74.25
ITEM-544742,ORD-2026-125347,PROD-1167,3,48.0,14.0,0.05,144.0,7.2,136.8,42.0,94.8
ITEM-544743,ORD-2026-125347,PROD-1300,1,118.68,36.0,0.0,118.68,0.0,118.68,36.0,82.68
ITEM-544744,ORD-2026-125348,PROD-1420,1,29.44,7.2,0.1,29.44,2.94,26.5,7.2,19.3
ITEM-544745,ORD-2026-125348,PROD-1221,1,129.0,38.0,0.1,129.0,12.9,116.1,38.0,78.1
ITEM-544746,ORD-2026-125348,PROD-1111,1,119.0,40.0,0.0,119.0,0.0,119.0,40.0,79.0
ITEM-544747,ORD-2026-125349,PROD-1092,1,302.68,126.0,0.0,302.68,0.0,302.68,126.0,176.68
ITEM-544748,ORD-2026-125349,PROD-1531,2,23.6,5.75,0.15,47.2,7.08,40.12,11.5,28.62
ITEM-544749,ORD-2026-125350,PROD-1486,2,79.0,22.0,0.1,158.0,15.8,142.2,44.0,98.2
ITEM-544750,ORD-2026-125350,PROD-1103,2,179.0,65.0,0.0,358.0,0.0,358.0,130.0,228.0
ITEM-544751,ORD-2026-125350,PROD-1342,1,139.0,45.0,0.05,139.0,6.95,132.05,45.0,87.05
ITEM-544752,ORD-2026-125350,PROD-1213,1,135.0,36.0,0.05,135.0,6.75,128.25,36.0,92.25
ITEM-544753,ORD-2026-125351,PROD-1335,2,79.0,22.0,0.0,158.0,0.0,158.0,44.0,114.0
ITEM-544754,ORD-2026-125351,PROD-1225,2,120.0,32.0,0.0,240.0,0.0,240.0,64.0,176.0
ITEM-544755,ORD-2026-125352,PROD-1507,1,41.3,11.5,0.05,41.3,2.06,39.24,11.5,27.74
ITEM-544756,ORD-2026-125353,PROD-1358,1,259.0,85.0,0.15,259.0,38.85,220.15,85.0,135.15
ITEM-544757,ORD-2026-125354,PROD-1208,1,75.6,17.4,0.0,75.6,0.0,75.6,17.4,58.2
ITEM-544758,ORD-2026-125354,PROD-1239,3,140.0,42.0,0.1,420.0,42.0,378.0,126.0,252.0
ITEM-544759,ORD-2026-125355,PROD-1212,1,124.2,32.4,0.3,124.2,37.26,86.94,32.4,54.54
ITEM-544760,ORD-2026-125356,PROD-1414,1,75.0,24.0,0.15,75.0,11.25,63.75,24.0,39.75
ITEM-544761,ORD-2026-125357,PROD-1521,1,42.0,12.0,0.0,42.0,0.0,42.0,12.0,30.0
ITEM-544762,ORD-2026-125358,PROD-1552,1,45.0,14.0,0.0,45.0,0.0,45.0,14.0,31.0
ITEM-544763,ORD-2026-125358,PROD-1237,1,140.0,42.0,0.05,140.0,7.0,133.0,42.0,91.0
ITEM-544764,ORD-2026-125359,PROD-1184,2,119.0,34.8,0.0,238.0,0.0,238.0,69.6,168.4
ITEM-544765,ORD-2026-125359,PROD-1376,1,138.6,46.4,0.05,138.6,6.93,131.67,46.4,85.27
ITEM-544766,ORD-2026-125360,PROD-1527,1,42.0,12.0,0.0,42.0,0.0,42.0,12.0,30.0
ITEM-544767,ORD-2026-125361,PROD-1501,1,119.0,35.0,0.0,119.0,0.0,119.0,35.0,84.0
ITEM-544768,ORD-2026-125362,PROD-1275,1,230.1,69.0,0.05,230.1,11.51,218.59,69.0,149.59
ITEM-544769,ORD-2026-125363,PROD-1501,1,119.0,35.0,0.0,119.0,0.0,119.0,35.0,84.0
ITEM-544770,ORD-2026-125363,PROD-1226,2,153.6,40.0,0.05,307.2,15.36,291.84,80.0,211.84
ITEM-544771,ORD-2026-125363,PROD-1440,3,36.4,10.15,0.05,109.2,5.46,103.74,30.45,73.29
ITEM-544772,ORD-2026-125364,PROD-1538,1,600.32,200.0,0.0,600.32,0.0,600.32,200.0,400.32
ITEM-544773,ORD-2026-125365,PROD-1036,1,827.08,378.0,0.1,827.08,82.71,744.37,378.0,366.37
ITEM-544774,ORD-2026-125366,PROD-1244,1,147.2,43.2,0.0,147.2,0.0,147.2,43.2,104.0
ITEM-544775,ORD-2026-125367,PROD-1449,1,89.0,28.0,0.05,89.0,4.45,84.55,28.0,56.55
ITEM-544776,ORD-2026-125367,PROD-1402,1,32.0,10.0,0.15,32.0,4.8,27.2,10.0,17.2
ITEM-544777,ORD-2026-125368,PROD-1526,1,42.0,12.0,0.0,42.0,0.0,42.0,12.0,30.0
ITEM-544778,ORD-2026-125368,PROD-1022,1,199.0,95.0,0.0,199.0,0.0,199.0,95.0,104.0
ITEM-544779,ORD-2026-125368,PROD-1320,1,166.6,55.1,0.15,166.6,24.99,141.61,55.1,86.51
ITEM-544780,ORD-2026-125369,PROD-1551,1,139.0,42.0,0.15,139.0,20.85,118.15,42.0,76.15
ITEM-544781,ORD-2026-125369,PROD-1096,2,460.6,203.0,0.15,921.2,138.18,783.02,406.0,377.02
ITEM-544782,ORD-2026-125370,PROD-1127,2,59.0,18.0,0.0,118.0,0.0,118.0,36.0,82.0
ITEM-544783,ORD-2026-125371,PROD-1470,1,69.0,20.0,0.0,69.0,0.0,69.0,20.0,49.0
ITEM-544784,ORD-2026-125372,PROD-1100,2,164.68,58.5,0.1,329.36,32.94,296.42,117.0,179.42
ITEM-544785,ORD-2026-125373,PROD-1355,1,305.62,97.75,0.0,305.62,0.0,305.62,97.75,207.87
ITEM-544786,ORD-2026-125374,PROD-1007,1,799.0,350.0,0.25,799.0,199.75,599.25,350.0,249.25
ITEM-544787,ORD-2026-125374,PROD-1370,1,126.72,40.0,0.25,126.72,31.68,95.04,40.0,55.04
ITEM-544788,ORD-2026-125375,PROD-1010,3,1534.72,650.0,0.2,4604.16,920.83,3683.33,1950.0,1733.33
ITEM-544789,ORD-2026-125375,PROD-1084,1,72.68,25.2,0.1,72.68,7.27,65.41,25.2,40.21
ITEM-544790,ORD-2026-125375,PROD-1007,1,799.0,350.0,0.0,799.0,0.0,799.0,350.0,449.0
ITEM-544791,ORD-2026-125376,PROD-1024,1,278.6,137.75,0.15,278.6,41.79,236.81,137.75,99.06
ITEM-544792,ORD-2026-125376,PROD-1429,1,48.0,12.0,0.05,48.0,2.4,45.6,12.0,33.6
ITEM-544793,ORD-2026-125377,PROD-1189,1,149.0,45.0,0.2,149.0,29.8,119.2,45.0,74.2
ITEM-544794,ORD-2026-125378,PROD-1215,2,135.0,36.0,0.1,270.0,27.0,243.0,72.0,171.0
ITEM-544795,ORD-2026-125379,PROD-1494,1,52.0,16.0,0.0,52.0,0.0,52.0,16.0,36.0
ITEM-544796,ORD-2026-125380,PROD-1361,1,429.0,150.0,0.05,429.0,21.45,407.55,150.0,257.55
ITEM-544797,ORD-2026-125380,PROD-1084,1,72.68,25.2,0.0,72.68,0.0,72.68,25.2,47.48
ITEM-544798,ORD-2026-125380,PROD-1404,1,23.0,7.2,0.1,23.0,2.3,20.7,7.2,13.5
ITEM-544799,ORD-2026-125381,PROD-1096,5,460.6,203.0,0.0,2303.0,0.0,2303.0,1015.0,1288.0
ITEM-544800,ORD-2026-125382,PROD-1105,1,119.0,40.0,0.05,119.0,5.95,113.05,40.0,73.05
ITEM-544801,ORD-2026-125383,PROD-1124,1,54.28,16.2,0.1,54.28,5.43,48.85,16.2,32.65
ITEM-544802,ORD-2026-125384,PROD-1426,5,61.44,15.0,,307.2,30.72,276.48,75.0,201.48
ITEM-544803,ORD-2026-125385,PROD-1483,1,93.22,25.3,0.0,93.22,0.0,93.22,25.3,67.92
ITEM-544804,ORD-2026-125386,PROD-1255,1,55.0,15.0,0.0,55.0,0.0,55.0,15.0,40.0
ITEM-544805,ORD-2026-125386,PROD-1127,4,59.0,18.0,0.0,236.0,0.0,236.0,72.0,164.0
ITEM-544806,ORD-2026-125387,PROD-1130,3,37.12,11.25,0.05,111.36,5.57,105.79,33.75,72.04
ITEM-544807,ORD-2026-125388,PROD-1504,1,166.6,50.75,0.15,166.6,24.99,141.61,50.75,90.86
ITEM-544808,ORD-2026-125388,PROD-1383,1,95.0,28.0,0.0,95.0,0.0,95.0,28.0,67.0
ITEM-544809,ORD-2026-125388,PROD-1185,1,149.0,45.0,0.0,149.0,0.0,149.0,45.0,104.0
ITEM-544810,ORD-2026-125388,PROD-1090,5,421.12,175.0,0.05,2105.6,105.28,2000.32,875.0,1125.32
ITEM-544811,ORD-2026-125389,PROD-1003,2,942.82,402.5,0.1,1885.64,188.56,1697.08,805.0,892.08
ITEM-544812,ORD-2026-125390,PROD-1124,1,54.28,16.2,0.1,54.28,5.43,48.85,16.2,32.65
ITEM-544813,ORD-2026-125391,PROD-1060,3,321.08,144.0,0.0,963.24,0.0,963.24,432.0,531.24
ITEM-544814,ORD-2026-125392,PROD-1002,1,1022.72,437.5,0.0,1022.72,0.0,1022.72,437.5,585.22
ITEM-544815,ORD-2026-125393,PROD-1528,3,58.8,17.4,0.0,176.4,0.0,176.4,52.2,124.2
ITEM-544816,ORD-2026-125393,PROD-1241,1,160.0,48.0,0.15,160.0,24.0,136.0,48.0,88.0
ITEM-544817,ORD-2026-125393,PROD-1516,2,275.08,99.0,0.0,550.16,0.0,550.16,198.0,352.16
ITEM-544818,ORD-2026-125394,PROD-1019,3,234.82,109.25,0.0,704.46,0.0,704.46,327.75,376.71
ITEM-544819,ORD-2026-125394,PROD-1389,3,39.0,12.0,0.0,117.0,0.0,117.0,36.0,81.0
ITEM-544820,ORD-2026-125395,PROD-1087,1,79.0,28.0,0.1,79.0,7.9,71.1,28.0,43.1
ITEM-544821,ORD-2026-125395,PROD-1394,2,126.72,42.5,0.0,253.44,0.0,253.44,85.0,168.44
ITEM-544822,ORD-2026-125395,PROD-1317,1,119.0,38.0,0.0,119.0,0.0,119.0,38.0,81.0
ITEM-544823,ORD-2026-125396,PROD-1215,1,135.0,36.0,0.0,135.0,0.0,135.0,36.0,99.0
ITEM-544824,ORD-2026-125397,PROD-1425,2,48.0,12.0,0.1,96.0,9.6,86.4,24.0,62.4
ITEM-544825,ORD-2026-125397,PROD-1382,1,95.0,28.0,0.05,95.0,4.75,90.25,28.0,62.25
ITEM-544826,ORD-2026-125398,PROD-1159,3,99.0,38.0,0.0,297.0,0.0,297.0,114.0,183.0
ITEM-544827,ORD-2026-125399,PROD-1031,1,1399.0,680.0,0.15,1399.0,209.85,1189.15,680.0,509.15
ITEM-544828,ORD-2026-125399,PROD-1451,2,105.02,32.2,0.0,210.04,0.0,210.04,64.4,145.64
ITEM-544829,ORD-2026-125399,PROD-1491,1,61.36,18.4,0.05,61.36,3.07,58.29,18.4,39.89
ITEM-544830,ORD-2026-125400,PROD-1386,1,49.92,15.0,0.0,49.92,0.0,49.92,15.0,34.92
ITEM-544831,ORD-2026-125400,PROD-1168,2,67.2,20.3,0.0,134.4,0.0,134.4,40.6,93.8
ITEM-544832,ORD-2026-125401,PROD-1265,1,68.0,16.0,0.0,68.0,0.0,68.0,16.0,52.0
ITEM-544833,ORD-2026-125402,PROD-1172,1,59.8,16.2,0.1,59.8,5.98,53.82,16.2,37.62
ITEM-544834,ORD-2026-125403,PROD-1291,2,341.02,109.25,0.0,682.04,0.0,682.04,218.5,463.54
ITEM-544835,ORD-2026-125403,PROD-1104,1,250.6,94.25,0.1,250.6,25.06,225.54,94.25,131.29
ITEM-544836,ORD-2026-125403,PROD-1497,2,119.0,35.0,0.15,238.0,35.7,202.3,70.0,132.3
ITEM-544837,ORD-2026-125404,PROD-1286,2,42.0,12.0,0.1,84.0,8.4,75.6,24.0,51.6
ITEM-544838,ORD-2026-125404,PROD-1269,2,68.0,16.0,0.1,136.0,13.6,122.4,32.0,90.4
ITEM-544839,ORD-2026-125404,PROD-1067,1,270.22,97.75,0.1,270.22,27.02,243.2,97.75,145.45
ITEM-544840,ORD-2026-125405,PROD-1030,3,1399.0,680.0,0.0,4197.0,0.0,4197.0,2040.0,2157.0
ITEM-544841,ORD-2026-125406,PROD-1457,1,29.0,9.0,0.15,29.0,4.35,24.65,9.0,15.65
ITEM-544842,ORD-2026-125406,PROD-1526,1,42.0,12.0,0.05,42.0,2.1,39.9,12.0,27.9
ITEM-544843,ORD-2026-125406,PROD-1386,1,49.92,15.0,0.0,49.92,0.0,49.92,15.0,34.92
ITEM-544844,ORD-2026-125406,PROD-1470,1,69.0,20.0,0.0,69.0,0.0,69.0,20.0,49.0
ITEM-544845,ORD-2026-125406,PROD-1025,1,1399.0,680.0,0.0,1399.0,0.0,1399.0,680.0,719.0
ITEM-544846,ORD-2026-125407,PROD-1214,5,135.0,36.0,0.05,675.0,33.75,641.25,180.0,461.25
ITEM-544847,ORD-2026-125407,PROD-1423,4,32.0,8.0,0.0,128.0,0.0,128.0,32.0,96.0
ITEM-544848,ORD-2026-125407,PROD-1268,1,62.56,14.4,0.15,62.56,9.38,53.18,14.4,38.78
ITEM-544849,ORD-2026-125407,PROD-1508,1,32.2,9.0,0.0,32.2,0.0,32.2,9.0,23.2
ITEM-544850,ORD-2026-125408,PROD-1510,4,35.0,10.0,0.05,140.0,7.0,133.0,40.0,93.0
ITEM-544851,ORD-2026-125408,PROD-1258,3,147.2,43.75,0.15,441.6,66.24,375.36,131.25,244.11
